participant_id	session_id	run_id	HIP-head-m-rh	HIP-head-l-rh	HIP-body-rh	HIP-tail-rh	THA-VPm-rh	THA-VPl-rh	THA-VAi-rh	THA-VAs-rh	THA-DAm-rh	THA-DAl-rh	PUT-VA-rh	PUT-DA-rh	PUT-VP-rh	PUT-DP-rh	CAU-VA-rh	CAU-DA-rh	CAU-body-rh	CAU-tail-rh	lAMY-rh	mAMY-rh	THA-DP-rh	NAc-shell-rh	NAc-core-rh	pGP-rh	aGP-rh	HIP-head-m-lh	HIP-head-l-l	HIP-body-l	HIP-tail-lh	THA-VPm-lh	THA-VPl-lh	THA-VAi-lh	THA-VAs-lh	THA-DAm-lh	THA-DAl-lh	PUT-VA-lh	PUT-DA-l	PUT-VP-lh	PUT-DP-lh	CAU-VA-lh	CAU-DA-lh	CAU-body-lh	CAU-tail-lh	lAMY-lh	mAMY-lh	THA-DP-lh	NAc-shell-lh	NAc-core-lh	pGP-lh	aGP-lh
126778	V02	1	0.3237451314926147	0.3275924921035766	0.3735956251621246	0.3653953373432159	0.1730712652206421	0.1424421072006225	0.1988081336021423	0.214618444442749	0.2245193421840667	0.2263988405466079	0.3007030487060547	0.3031300008296966	0.313432365655899	0.3033676445484161	0.3360371589660644	0.3065012395381927	0.3260240852832794	0.3592292666435241	0.3496581614017486	0.359229028224945	0.2484955489635467	0.3720683753490448	0.3163926005363464	0.2788304090499878	0.3025604784488678	0.3328065574169159	0.3542869985103607	0.3429864048957824	0.4179302453994751	0.2039511352777481	0.1638071686029434	0.2084205001592636	0.2216143757104873	0.2287655472755432	0.241192489862442	0.356951504945755	0.3113356232643127	0.3351291418075561	0.3232648074626922	0.3345919847488403	0.2859558761119842	0.2797598242759704	0.4053681492805481	0.2631855309009552	0.2808528542518616	0.2357608526945114	0.3942932486534118	0.3097347021102905	0.316989928483963	0.3036567568778991
134449	V02	1	0.3385909795761108	0.3210863769054413	0.4139789938926697	0.5815122723579407	0.1693422049283981	0.1940930783748626	0.2195430845022201	0.3067331910133362	0.2669450342655182	0.3116942048072815	0.2601767182350158	0.2447600662708282	0.3318502306938171	0.2720201015472412	0.4055434763431549	0.3086795508861542	0.2954921722412109	0.3360695838928222	0.3379344046115875	0.3159281015396118	0.2498898208141327	0.4183246195316314	0.3067975640296936	0.2152308076620102	0.2242384850978851	0.3172257840633392	0.3016523122787475	0.3944208920001983	0.4710287153720855	0.1884272545576095	0.1864495128393173	0.227345734834671	0.285199224948883	0.2263181507587433	0.2618801891803741	0.3517304956912994	0.2662937641143799	0.3385001718997955	0.2941438555717468	0.2793623208999634	0.2815367877483368	0.3074841797351837	0.3401258587837219	0.3285601437091827	0.3928828835487366	0.2022879272699356	0.3931138813495636	0.2922049164772033	0.2962014079093933	0.2762461602687835
134449	V02	2	0.345009833574295	0.3558560311794281	0.3899837434291839	0.5040469169616699	0.1797108352184295	0.1980427950620651	0.2109540551900863	0.2936834692955017	0.2842539250850677	0.2731108665466308	0.2831209301948547	0.2995171844959259	0.3403747379779815	0.2869182229042053	0.3603929579257965	0.2857067286968231	0.2933624982833862	0.4312207102775574	0.3186610341072082	0.3569890260696411	0.2503451406955719	0.3970558047294616	0.3131143152713775	0.2355173975229263	0.2526791095733642	0.3214663565158844	0.3257675766944885	0.3946276009082794	0.5096608400344849	0.1816186904907226	0.1796197295188903	0.2196538597345352	0.2801399528980255	0.2436845153570175	0.2491377741098404	0.3212495446205139	0.2998144924640655	0.3480235338211059	0.3109073340892792	0.2854545712471008	0.2661239504814148	0.3317947387695312	0.353333055973053	0.3120879530906677	0.3863513171672821	0.1967600136995315	0.4163455367088318	0.3110857307910919	0.2958914637565613	0.2938671708106994
135086	V02	2	0.3658775985240936	0.314766526222229	0.3685281574726105	0.4422455728054046	0.2323885709047317	0.2496384531259536	0.2395060807466507	0.3593539595603943	0.3773248493671417	0.3587397634983063	0.4099188446998596	0.3471305072307586	0.3888403475284576	0.3325180411338806	0.3491102457046509	0.3450139760971069	0.3969906568527221	0.5370153784751892	0.406900018453598	0.2981363534927368	0.2511702477931976	0.4405483305454254	0.4595609307289123	0.3748359382152557	0.3887374997138977	0.3933040201663971	0.3633423447608948	0.368577092885971	0.5197525024414062	0.2701037228107452	0.2470946162939071	0.219931811094284	0.2589024007320404	0.3512933552265167	0.3218497335910797	0.3706717491149902	0.3194767534732818	0.3342346549034118	0.3220216333866119	0.3805701434612274	0.3105103969573974	0.3248412609100342	0.3417852222919464	0.5538796186447144	0.3599072396755218	0.3155733346939087	0.4002420306205749	0.3681008815765381	0.3504427373409271	0.3643913567066192
135086	V02	3	0.3027693033218384	0.3073299825191498	0.3724222481250763	0.4453227818012237	0.2355807721614837	0.2442762404680252	0.2322736382484436	0.3255703747272491	0.3250824511051178	0.2821732461452484	0.4011475145816803	0.3338837325572967	0.3450158238410949	0.3143964111804962	0.3869917094707489	0.3693857491016388	0.3745892643928528	0.495386004447937	0.3593404293060303	0.3247614502906799	0.2428378015756607	0.4016450643539428	0.4181933999061584	0.2885636687278747	0.3507255911827087	0.3581763505935669	0.3991248607635498	0.3429346680641174	0.5123675465583801	0.2385474890470504	0.2358241081237793	0.1827038377523422	0.2341245114803314	0.3114082813262939	0.2792033851146698	0.3954286873340606	0.3298584222793579	0.3208060562610626	0.349611222743988	0.3381412029266357	0.3179994821548462	0.3318080604076385	0.3168913125991821	0.4852401614189148	0.3513947129249573	0.2778947949409485	0.4427609741687774	0.3673625886440277	0.3614689409732818	0.3905678689479828
135131	V02	1	0.2941356003284454	0.2986429929733276	0.3767748475074768	0.6188586950302124	0.2024533897638321	0.2045947313308715	0.205443799495697	0.3012055158615112	0.3355908095836639	0.2649458646774292	0.2618303298950195	0.2230633050203323	0.3192005753517151	0.3048522472381592	0.1969445645809173	0.2104702144861221	0.2731873691082001	0.4024187922477722	0.2779163420200348	0.2589285373687744	0.2965337038040161	0.2778534293174743	0.2461870312690735	0.1816296279430389	0.2111147046089172	0.2967639565467834	0.3379780054092407	0.4518188536167145	0.6040462851524353	0.2277564704418182	0.1881725192070007	0.2471717596054077	0.3351465165615082	0.2572040557861328	0.3995046615600586	0.367746353149414	0.3172371983528137	0.410270094871521	0.3898461461067199	0.331765741109848	0.3218846023082733	0.3630872070789337	0.3831365406513214	0.3801456987857818	0.4029371440410614	0.2661955058574676	0.4431906640529632	0.4617265462875366	0.2818112969398498	0.2814264297485351
136533	V02	1	0.2665194869041443	0.2859885096549988	0.5218929052352905	0.5683654546737671	0.1788068413734436	0.2015564888715744	0.187498852610588	0.223211407661438	0.2028989493846893	0.2459943145513534	0.318987101316452	0.286090075969696	0.3212630450725555	0.2923543751239776	0.3243044018745422	0.2539156377315521	0.3164401352405548	0.4273930788040161	0.2984188497066498	0.3358215689659118	0.2532946169376373	0.3795686662197113	0.2980150878429413	0.2519468069076538	0.2546194195747375	0.3351452350616455	0.3038484156131744	0.3146980404853821	0.4140845239162445	0.2116975337266922	0.2175411731004715	0.229639783501625	0.2735834419727325	0.2656804621219635	0.2745572328567505	0.3076974749565124	0.2741180062294006	0.2889644801616668	0.2910073101520538	0.320893794298172	0.3250236511230469	0.2865076065063476	0.3171963989734649	0.3472485244274139	0.3926389813423157	0.2019397765398025	0.4127083718776703	0.2992030680179596	0.2699222862720489	0.2765615284442901
142924	V02	1	0.3429117202758789	0.2913793325424194	0.2853185832500458	0.3206571340560913	0.1737000942230224	0.1651661694049835	0.1980555802583694	0.2387600243091583	0.2444470822811126	0.2374086380004882	0.2651145756244659	0.2852040529251098	0.3212054073810577	0.3057499229907989	0.2677121758460998	0.2672647833824157	0.2844775021076202	0.4262729287147522	0.2555460333824157	0.2699790000915527	0.243202269077301	0.4067100584506988	0.3590586483478546	0.2618964910507202	0.2624626457691192	0.3269598186016083	0.3054593205451965	0.3882993459701538	0.3777762055397033	0.172305166721344	0.1592886000871658	0.1728320270776748	0.2848816514015198	0.2130524069070816	0.224319189786911	0.3141102790832519	0.3477459847927093	0.3391124904155731	0.3342335224151611	0.3411305248737335	0.2828454077243805	0.2179629504680633	0.3865299522876739	0.2869172394275665	0.3010137677192688	0.2059789448976516	0.407096117734909	0.303458422422409	0.2754401266574859	0.3311668336391449
142924	V02	2	0.2968403995037079	0.2942928373813629	0.3126505613327026	0.4014018774032593	0.1739341765642166	0.1708556413650512	0.2050705254077911	0.2624289989471435	0.2139554023742675	0.2194496691226959	0.2783597111701965	0.2420069426298141	0.3133821785449981	0.2849906682968139	0.303850769996643	0.2834994494915008	0.257445216178894	0.4120944142341614	0.2714642286300659	0.2523517906665802	0.2201424092054367	0.3715799748897552	0.3845261931419372	0.2782899737358093	0.2899079024791717	0.2821447849273681	0.2933574318885803	0.4117672443389892	0.413056880235672	0.1870177686214447	0.1498564183712005	0.2079326808452606	0.2961592972278595	0.2564322352409363	0.2276491969823837	0.353533536195755	0.3208431005477905	0.3322456479072571	0.3162534832954407	0.3129749596118927	0.2642104625701904	0.267141580581665	0.3344398736953735	0.2511487305164337	0.3051094710826874	0.2139263451099395	0.4079717695713043	0.3248269855976105	0.2926463484764099	0.2773645520210266
145203	V02	1	0.3455127477645874	0.2739932537078857	0.4626033902168274	0.5401833653450012	0.2377030700445175	0.264294296503067	0.2646111249923706	0.2676290273666382	0.2878109216690063	0.2525266110897064	0.3449229896068573	0.3981265425682068	0.4824984669685364	0.4338167607784271	0.2951630651950836	0.2570945620536804	0.316979706287384	0.340571641921997	0.3168453872203827	0.3348584473133087	0.304691344499588	0.380901962518692	0.3506255447864532	0.4085293412208557	0.3337869942188263	0.2918215990066528	0.3162091970443725	0.3744683861732483	0.4974727034568786	0.270810067653656	0.2960011065006256	0.2793264389038086	0.2811059653759002	0.3303655385971069	0.2961991429328918	0.4120554327964782	0.3980356454849243	0.3898662328720093	0.357426255941391	0.322961688041687	0.2681506276130676	0.2903394401073456	0.2925871312618255	0.3197913765907287	0.3735988140106201	0.2859604358673095	0.3770313262939453	0.3383499979972839	0.362317681312561	0.3647274672985077
145203	V02	2	0.2999345064163208	0.2768500447273254	0.3367993533611297	0.5836557149887085	0.3050879538059234	0.2451017200946808	0.2513705790042877	0.2436262220144271	0.2369095385074615	0.1997588127851486	0.3612726032733917	0.3586736619472503	0.4335375428199768	0.3391413390636444	0.2856861054897308	0.2515098452568054	0.2581139206886291	0.2781190872192383	0.3292095065116882	0.3152137100696563	0.3104738295078277	0.3522694706916809	0.3618901968002319	0.4017201960086822	0.373466819524765	0.2717478275299072	0.3606759011745453	0.3773672580718994	0.4562339186668396	0.2281751632690429	0.2703462243080139	0.2349678575992584	0.2944113314151764	0.2924817204475403	0.3461165726184845	0.4056622087955475	0.3531903922557831	0.3892078995704651	0.3969550430774688	0.2851072251796722	0.2811991572380066	0.2685492634773254	0.3348424434661865	0.3503739833831787	0.3962039649486542	0.2363358587026596	0.4307763576507568	0.2997114658355713	0.3683401346206665	0.403004914522171
154099	V02	1	0.3657471537590027	0.388068825006485	0.4397904276847839	0.559076189994812	0.2796096205711365	0.2490195780992508	0.3465698361396789	0.4016541540622711	0.2655004560947418	0.3462717235088348	0.4995819628238678	0.4647243320941925	0.4740238785743713	0.4643829464912414	0.4344349801540375	0.4591324925422668	0.4843672513961792	0.5202697515487671	0.3427799642086029	0.3480492532253265	0.2983911633491516	0.4941892623901367	0.4836807548999786	0.437057614326477	0.3992327451705932	0.3711172938346863	0.3951871395111084	0.4831666648387909	0.529806911945343	0.2543497383594513	0.3008643984794616	0.3166400492191314	0.3263561725616455	0.2680660784244537	0.333161324262619	0.4766810834407806	0.4648919105529785	0.4667875170707702	0.539333701133728	0.4798638820648193	0.4258113205432892	0.4287234246730804	0.4186062812805176	0.3716885447502136	0.4156505763530731	0.2930396795272827	0.5081841349601746	0.4441588521003723	0.4321464002132416	0.4408664107322693
154099	V02	2	0.4009513854980469	0.449046790599823	0.5655393004417419	0.5732448101043701	0.2815989851951599	0.3041369020938873	0.3847052752971649	0.3696703910827636	0.2876506745815277	0.3805132210254669	0.5638558864593506	0.4967014193534851	0.5160265564918518	0.5361464023590088	0.50591641664505	0.5136916041374207	0.445214569568634	0.4916781187057495	0.4116736650466919	0.4235100448131561	0.3805478811264038	0.5940421223640442	0.52162766456604	0.498513400554657	0.4472537934780121	0.3896375894546509	0.4139707684516907	0.5282574892044067	0.5912375450134277	0.2804129421710968	0.3116185665130615	0.3548815250396728	0.3388643562793731	0.2806873917579651	0.3888126611709595	0.5473996996879578	0.475482314825058	0.4679755866527557	0.4388733804225921	0.4596744775772095	0.4480280578136444	0.382134348154068	0.3737668693065643	0.4188421070575714	0.4071313738822937	0.3211779296398163	0.560139536857605	0.5211523175239563	0.4357120990753174	0.4440894722938537
161713	V02	1	0.3926195204257965	0.3761907815933227	0.4304625689983368	0.644855797290802	0.1992039978504181	0.1921902894973755	0.1865637600421905	0.2394380867481231	0.2006249874830246	0.2563344240188598	0.3644911050796509	0.3692850470542907	0.3843437433242798	0.3476501107215881	0.3131598532199859	0.2834684550762176	0.307472676038742	0.3128457367420196	0.3911974430084228	0.3700380027294159	0.2691690325736999	0.418339341878891	0.3473930060863495	0.2829051315784454	0.2933306097984314	0.3632435798645019	0.3035048246383667	0.3686463534832001	0.4548406600952148	0.2067700624465942	0.172224074602127	0.1945755779743194	0.2323308885097503	0.1868358552455902	0.2402416169643402	0.3595675230026245	0.3120723664760589	0.3683218657970428	0.3264799118041992	0.2903379201889038	0.2447064071893692	0.2985527217388153	0.3862887024879455	0.3732225894927978	0.3155457377433777	0.2218241244554519	0.3760653138160705	0.3079213201999664	0.3309763669967651	0.3433619737625122
161713	V02	2	0.387552410364151	0.376820296049118	0.3591296672821045	0.5067147016525269	0.3368353545665741	0.3020000457763672	0.2526326477527618	0.2437079399824142	0.2873887121677398	0.3242879211902618	0.3781141340732574	0.4046652019023895	0.4218229055404663	0.403175801038742	0.2936578691005707	0.2931459546089172	0.2722146213054657	0.3299022018909454	0.3646318018436432	0.4585121870040893	0.3603852987289428	0.3682700991630554	0.2815265357494354	0.3243570625782013	0.3200196325778961	0.4066594541072845	0.320921927690506	0.3482317924499511	0.3974815905094147	0.2773729562759399	0.3457633256912231	0.2624490559101105	0.2952004969120025	0.2412889748811721	0.3392218649387359	0.4224991500377655	0.3537684082984924	0.4670596122741699	0.3360406160354614	0.3398878872394562	0.2992734909057617	0.3128986656665802	0.4290293753147125	0.360516220331192	0.3572909533977508	0.2979019284248352	0.4468173086643219	0.3647663295269012	0.4144290685653686	0.389222115278244
167328	V02	1	0.3708664178848266	0.3801045715808868	0.39000403881073	0.5031077265739441	0.2293559908866882	0.237895518541336	0.2701528668403625	0.2804096937179565	0.2726536095142364	0.2557762563228607	0.4640600681304931	0.3917025625705719	0.3740138113498688	0.3652348518371582	0.4440799057483673	0.4239745140075683	0.4098145663738251	0.5279067158699036	0.3320387303829193	0.3528602123260498	0.2750775814056396	0.4890173971652984	0.4305601119995117	0.4272991418838501	0.4194466173648834	0.2673541903495788	0.2921836078166961	0.3132844567298889	0.4435425996780395	0.1689562648534774	0.15937040746212	0.1808705776929855	0.2075918465852737	0.2292082011699676	0.2217773050069809	0.4003647565841675	0.3157244622707367	0.2842435836791992	0.2991829514503479	0.3520657122135162	0.3364221453666687	0.3975533246994018	0.4074453711509704	0.3117958903312683	0.3529345691204071	0.2130957096815109	0.4361243844032287	0.381244957447052	0.3022866547107696	0.3531656861305237
167328	V02	2	0.3676138818264007	0.4142752587795257	0.3698757886886596	0.5579163432121277	0.2016526162624359	0.2448592633008957	0.2671074867248535	0.3240438401699066	0.2715907990932464	0.2924492359161377	0.4863545596599579	0.4056694209575653	0.3911939859390259	0.4305828809738159	0.4879073798656463	0.4565968513488769	0.4316920936107635	0.3863680064678192	0.333583116531372	0.3275455832481384	0.2926445603370666	0.5349026322364807	0.5024279356002808	0.4199819266796112	0.4687162041664123	0.3311457335948944	0.3163276612758636	0.3616607785224914	0.4393965005874634	0.1899705529212951	0.1826433390378952	0.1842402070760727	0.2981409132480621	0.2639619410037994	0.2247503399848938	0.4024247527122497	0.3190131783485412	0.2795009315013885	0.338016539812088	0.3604053556919098	0.3672490119934082	0.3326001763343811	0.3952510356903076	0.287465751171112	0.3260638415813446	0.2217298597097396	0.3619612455368042	0.3549822568893432	0.3204711377620697	0.3748952448368072
171451	V02	1	0.2600950598716736	0.2939448058605194	0.3532213270664215	0.4251281023025512	0.2081808149814605	0.1888427585363388	0.2522366046905517	0.2904097139835357	0.2396608144044876	0.2525615394115448	0.2561478316783905	0.2184326648712158	0.2512059211730957	0.228175014257431	0.3031942844390869	0.2654308080673218	0.3307321667671203	0.3769164085388183	0.3447472751140594	0.2720272243022918	0.2250487804412841	0.363718181848526	0.3135631680488586	0.2857531905174255	0.2557577192783355	0.27060067653656	0.24417744576931	0.287912517786026	0.4176438152790069	0.217108741402626	0.2103808224201202	0.2238794714212417	0.2533765137195587	0.2429632097482681	0.2137756645679474	0.3410239815711975	0.2386955916881561	0.257938414812088	0.2748012840747833	0.4246226847171783	0.3569829761981964	0.3290185928344726	0.2988776564598083	0.2971737384796142	0.2629207670688629	0.2182877510786056	0.4411292374134063	0.3711634874343872	0.2777327299118042	0.2621780037879944
